ItemId,DEL_PRODUCT,StructureId,APDivision,APLabel,APMerchDivision,APClass,APSubClass,ProductCategoryCode,ProductCategoryDesc,ProductClassCode,ProductClassDesc,ProductSubclassCode,ProductSubclassDesc,MerchDivisionCode,MerchDivisionDesc,ColorFamily,USBoardNumber,MerchOrganizationDesc,MSSP,FactoryCost,APSeasonYear,APSeason,APYear,APItemDescription,RetailTypeId,EventId,USSizeOffering
MAPOPTW09120097,0,MA,MA,PO,0,PTW,91,PT,PERSONAL TOWEL,HDC,HANDKERCHIEF,N/A,NO SUBCLASS,449,M PRL LIC ACC,GREEN,44990722,ACCESSORIES,NULL,0,FAL2022,FAL,2022,YD PLAID-HANDKERCHIEF COTTON,SINGLE PRICE,PSR,ONE SIZE
HMRLBEDHR222517,0,HM,HM,RL,H,BED,R2,BD,BEDDING,CSB,CLASSIFICATION BDDNG,STO,SHEET - OPEN STOCK,602,RL LIC HME,TURQUOISE/AQUA-440,60290714,HOME,NULL,0,SPR2022,SPR,2022,O JPN TW/S FTD RUGBY BEAR280521,SINGLE JAPAN,OUTLET,TW FITTED
HMRLBEDHR222522,0,HM,HM,RL,H,BED,R2,BD,BEDDING,CSB,CLASSIFICATION BDDNG,DVC,DUVET COVER,602,RL LIC HME,TURQUOISE/AQUA-440,60290713,HOME,NULL,0,SPR2022,SPR,2022,O JPN TW/S DVT-CLASSIFICATION BDDNG-DUVET COVER RUGBY BEAR2800,SINGLE JAPAN,OUTLET,TW DVT
HMRLBEDHR222523,0,HM,HM,RL,H,BED,R2,BD,BEDDING,CSB,CLASSIFICATION BDDNG,PLW,PILLOW,602,RL LIC HME,PINK,60290715,HOME,NULL,0,SPR2022,SPR,2022,O 18X18 TP-CLASSIFICATION BDDNG-PILLOW CRS BDY BEAR281961,SINGLE JAPAN,OUTLET,18X18 TP
HMRLTBLH3620072,0,HM,HM,RL,H,TBL,36,TT,TABLETOP,DNW,DINNERWARE,MUG,MUG,680,RL HOME TABLETOP,GREEN,68089919,HOME,NULL,4.52,NOS2023,NOS,2023,MUG SOCCER BEAR,SINGLE PRICE,FULLPRICE,MUG
MARRBLT0F320039,0,MA,MA,RR,0,BLT,F3,BL,BELTS,BLT,BELT,MED,MEDIUM,417,M RRL ACC,BLACK,M231RB18,ACCESSORIES,NULL,48.16,SPR2023,SPR,2023,OO RING BELT-BELT-MEDIUM LEATHER,SINGLE PRICE,FULLPRICE,28-42
MNPLSWE1CM20003,0,MN,MN,PL,1,SWE,CM,SV,SWEATER,VST,VEST,SLS,SLEEVELESS,790,M PURPLE LBL APP SPRTSWR,CHARCOAL-010,S224FM06B,MENS APPAREL,NULL,268.8,FAL2022,FAL,2022,VN VEST-SLEEVELESS-VEST FAIRISLE,SINGLE PRICE,PSR,XS-XXL
MNPLSWE16820366,0,MN,MN,PL,1,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,790,M PURPLE LBL APP SPRTSWR,CHARCOAL-010,S224FM10,MENS APPAREL,NULL,231.36,FAL2022,FAL,2022,CN PO-LONG SLEEVE-PULLOVER CASHMERE PLAID,SINGLE PRICE,PSR,XS-XXL
WAPOHGS0J420132,0,WA,WA,PO,0,HGS,J4,HW,HEADWEAR,HAT,HAT,CWE,COLD WEATHER,455,W PRL LIC ACC,BLUE,45589883,ACCESSORIES,NULL,17,FAL2022,FAL,2022,BEAR BEANIE-HAT-COLD WEATHER POLY BLEND,SINGLE PRICE,PSR,ONE SIZE
WAPOSCV0J320175,0,WA,WA,PO,0,SCV,J3,SC,SCARF,SCF,SCARF,OBL,OBLONG,455,W PRL LIC ACC,NATURAL-101,45590864,ACCESSORIES,NULL,0,FAL2022,FAL,2022,DBFACE WLSCF-SCARF-OBLONG WOOL/RECYCLED WOOL,SINGLE PRICE,PSR,ONE SIZE
MNPLTRO27620252,0,MN,MN,PL,2,TRO,76,CL,TAILORED CLOTHING,TRS,TROUSER,N/A,NO SUBCLASS,798,M PURPLE LBL APP CLOTHING,BLUE,L231PB 073,MENS APPAREL,NULL,196.09,SPR2023,SPR,2023,GFF-TROUSER BRSH MINI BASKT WAV,SINGLE PRICE,FULLPRICE,28-42 B1
MNPOWOV16822792,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,MEDIUM BEIGE-260,ZSC32C,MENS APPAREL,NULL,10.92,BSR9990,BSR,9990,SLBDPPCS-LONG SLEEVE-SPORT SHIRT 40/1 GD OXFORD,SINGLE PRICE,FULLPRICE,XS-XXL SLM
CWPOKNIY8020741,0,CW,CW,PO,Y,KNI,80,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,323,CB PRL APP BOYS 8-20,GREY,K231BC30,CHILDRENS APPAREL,NULL,17.63,SPR2023,SPR,2023,LSFZHOODM23-KNIT SHIRTS-SWEATSHIRT RL FLEECE,SINGLE PRICE,FULLPRICE,S-XL
WAPOHOS03420172,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,WHITE,45590928,ACCESSORIES,NULL,0,FAL2022,FAL,2022,PO PLAY BEAR-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
WAPOHOS03420173,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,BLACK,45590928,ACCESSORIES,NULL,0,NOS2023,NOS,2023,RIB W/PP EMB-CREW SOCK COTTON BLEND,SINGLE PRICE,FULLPRICE,ONE SIZE
WAPOHOS03420175,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,WHITE,45590928,ACCESSORIES,NULL,0,FAL2022,FAL,2022,TUX BEAR-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
WAPOHOS03420176,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,GREY,45590928,ACCESSORIES,NULL,0,FAL2022,FAL,2022,PO PLAY BEAR-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
WAPOHOS03420177,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,BEIGE/KHAKI,45590928,ACCESSORIES,NULL,0,NOS2023,NOS,2023,RIB W/PP EMB-CREW SOCK COTTON BLEND,SINGLE PRICE,FULLPRICE,ONE SIZE
WAPOHOS03420178,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,NAVY-410,45590928,ACCESSORIES,NULL,0,NOS2023,NOS,2023,PO PLAY BEAR-CREW SOCK COTTON BLEND,SINGLE PRICE,FULLPRICE,ONE SIZE
WAPOHOS03420180,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,BLACK,45590928,ACCESSORIES,NULL,0,FAL2022,FAL,2022,POLKA DOT-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
WAPOHOS03420181,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,NAVY-410,45590928,ACCESSORIES,NULL,0,FAL2022,FAL,2022,TUX BEAR-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
WAPOHOS03420182,0,WA,WA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,455,W PRL LIC ACC,WHITE,45590928,ACCESSORIES,NULL,0,FAL2022,FAL,2022,POLKA DOT-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
WMPOKNINFB20430,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,YELLOW,OK231C26,WOMENS APPAREL,NULL,15.28,SPR2023,SPR,2023,PRL SHRKNHD-LONG SLEEVE-SWEATSHIRT ARCTIC FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOSHTNDO20313,0,WM,WM,PO,N,SHT,DO,SI,SHIRTS,BFS,BUTTON FRONT SHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,OT231B41,WOMENS APPAREL,NULL,49.24,SPR2023,SPR,2023,LS EJ ST-LONG SLEEVE-BUTTON FRONT SHIRT 12N LINEN JQD,SINGLE PRICE,PSR,00-18
WMPOKNINCU20624,0,WM,WM,PO,N,KNI,CU,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,WHITE,OK231C67,WOMENS APPAREL,NULL,4.78,NOS2023,NOS,2023,PRL CN TEE-SHORT SLEEVE-T-SHIRT 40/1 VNTG CTN JSY,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOKNINCU20626,0,WM,WM,PO,N,KNI,B9,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,BLUE,OK231C01,WOMENS APPAREL,NULL,7.02,SPR2023,SPR,2023,CLASSIC FIT-SHORT SLEEVE-POLO SHIRT 20/1 MESH,SINGLE PRICE,PSR,XXS-XXL
WMPOKNINFB20431,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,PINK,OK231C26,WOMENS APPAREL,NULL,11.97,SPR2023,SPR,2023,PRL CN PO-LONG SLEEVE-SWEATSHIRT ARCTIC FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOSWENC020580,0,WM,WM,PO,N,SWE,C0,SV,SWEATER,PLO,PULLOVER,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,YELLOW,OS231C02,WOMENS APPAREL,NULL,45.36,NOS2023,NOS,2023,CASHSSPOLO-SHORT SLEEVE-PULLOVER 2/28 CASHMERE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOOTWN5V20175,0,WM,WM,PO,N,OTW,5V,JK,JACKET,BLZ,BLAZER,N/A,NO SUBCLASS,211,W PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,OO231B53,WOMENS APPAREL,NULL,71.03,SPR2023,SPR,2023,EUGENA BZR-BLAZER 12N LINEN JACQUARD,SINGLE PRICE,PSR,00-18
WMPOSWENDW20108,0,WM,WM,PO,N,SWE,DW,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,BLUE,OS231C02,WOMENS APPAREL,NULL,47.81,NOS2023,NOS,2023,CASH CARDI-LONG SLEEVE-CARDIGAN 2/36 CASHMERE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOPNTN4H20014,0,WM,WM,PO,N,PNT,4H,PN,PANTS,PLE,PLEATED,FUL,FULL LENGTH,211,W PRL APP SPRTSWR,NATURAL-101,OO231C74,WOMENS APPAREL,NULL,31.96,NOS2023,NOS,2023,WSTN PT-FULL LENGTH-PLEATED 160D POLY SATIN,SINGLE PRICE,FULLPRICE,00S-18R A2
WMPOKNINFB20432,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,BLACK,OK234C26,WOMENS APPAREL,NULL,11.83,BSR9990,BSR,9990,PRL CN PO-LONG SLEEVE-SWEATSHIRT ARCTIC FLEECE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOKNINFB20433,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,ORANGE,OK231B07,WOMENS APPAREL,NULL,15.63,SPR2023,SPR,2023,HTL CRST CN-LONG SLEEVE-SWEATSHIRT LW SEASONAL FLC,SINGLE PRICE,PSR,XXS-XXL
WMPOPNTNBQ20164,0,WM,WM,PO,N,PNT,BQ,PN,PANTS,ATL,ATHLETIC,AKL,ANKLE,211,W PRL APP SPRTSWR,BLUE,OK231C26,WOMENS APPAREL,NULL,12.44,SPR2023,SPR,2023,PRL FLC  PNT-ANKLE-ATHLETIC ARCTIC FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOPNTNBQ20165,0,WM,WM,PO,N,PNT,BQ,PN,PANTS,ATL,ATHLETIC,AKL,ANKLE,211,W PRL APP SPRTSWR,NAVY-410,OK234C26,WOMENS APPAREL,NULL,12.28,BSR9990,BSR,9990,PRL FLC  PNT-ANKLE-ATHLETIC ARCTIC FLEECE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOKNINCU20629,0,WM,WM,PO,N,KNI,B9,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,ORANGE,OK231C01,WOMENS APPAREL,NULL,7.02,SPR2023,SPR,2023,CLASSIC FIT-SHORT SLEEVE-POLO SHIRT 20/1 MESH,SINGLE PRICE,PSR,XXS-XXL
WMPOSWENC020585,0,WM,WM,PO,N,SWE,C0,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,NATURAL-101,OS231C60,WOMENS APPAREL,NULL,20.95,NOS2023,NOS,2023,CRICKET PO-LONG SLEEVE-PULLOVER 1/4-5 COTTON,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOSWENDW20109,0,WM,WM,PO,N,SWE,DW,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,NATURAL-101,OS231C02,WOMENS APPAREL,NULL,47.81,NOS2023,NOS,2023,CASH CARDI-LONG SLEEVE-CARDIGAN 2/36 CASHMERE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOPNTNBQ20166,0,WM,WM,PO,N,PNT,BQ,PN,PANTS,ATL,ATHLETIC,AKL,ANKLE,211,W PRL APP SPRTSWR,WHITE,OK231B07,WOMENS APPAREL,NULL,23.32,SPR2023,SPR,2023,POLO FEED PT-ANKLE-ATHLETIC LW SEASONAL FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOKNINFB20434,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,PINK,OK231C26,WOMENS APPAREL,NULL,15.28,SPR2023,SPR,2023,PRL SHRKNHD-LONG SLEEVE-SWEATSHIRT ARCTIC FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOSWENC020589,0,WM,WM,PO,N,SWE,C0,SV,SWEATER,PLO,PULLOVER,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,NATURAL-101,OS231C02,WOMENS APPAREL,NULL,32.45,NOS2023,NOS,2023,CASH SS PO-SHORT SLEEVE-PULLOVER 2/36 CASHMERE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOSWENC020590,0,WM,WM,PO,N,SWE,C0,SV,SWEATER,PLO,PULLOVER,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,BLUE,OS231C02,WOMENS APPAREL,NULL,32.45,NOS2023,NOS,2023,CASH SS PO-SHORT SLEEVE-PULLOVER 2/36 CASHMERE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOSWENC020591,0,WM,WM,PO,N,SWE,C0,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,LIGHT BEIGE-270,OS231C38,WOMENS APPAREL,NULL,49.98,SPR2023,SPR,2023,MADRAS BEAR-LONG SLEEVE-PULLOVER COTTON BEAR,SINGLE PRICE,PSR,XXS-XXL
WMPOPNTNBQ20168,0,WM,WM,PO,N,PNT,BQ,PN,PANTS,ATL,ATHLETIC,AKL,ANKLE,211,W PRL APP SPRTSWR,PINK,OK231C26,WOMENS APPAREL,NULL,12.44,SPR2023,SPR,2023,PRL FLC  PNT-ANKLE-ATHLETIC ARCTIC FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOKNINFB20439,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,BLACK,OK234C26,WOMENS APPAREL,NULL,17.13,BSR9990,BSR,9990,PRL FZ-LONG SLEEVE-SWEATSHIRT ARCTIC FLEECE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOKNINFB20440,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,PINK,OK231B09,WOMENS APPAREL,NULL,40.5,SPR2023,SPR,2023,MADRAS HD-LONG SLEEVE-SWEATSHIRT LW SEASONAL FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOKNINFB20441,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,ORANGE,OK231C26,WOMENS APPAREL,NULL,11.97,SPR2023,SPR,2023,PRL CN PO-LONG SLEEVE-SWEATSHIRT ARCTIC FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOSHTNDO20323,0,WM,WM,PO,N,SHT,DO,SI,SHIRTS,BFS,BUTTON FRONT SHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,ORANGE,OD231C54,WOMENS APPAREL,NULL,58.75,SPR2023,SPR,2023,LS CRLTE ST-LONG SLEEVE-BUTTON FRONT SHIRT 30MM SILK CHARMEU,SINGLE PRICE,PSR,00-18
WMPOKNINCU20639,0,WM,WM,PO,N,KNI,CU,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,WHITE,OK231B04,WOMENS APPAREL,NULL,8.17,SPR2023,SPR,2023,CGR BOX TEE-SHORT SLEEVE-T-SHIRT 40/1S JERSEY,SINGLE PRICE,PSR,XXS-XXL
WMPOKNINFB20442,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,NATURAL-101,OK231B07,WOMENS APPAREL,NULL,22.07,SPR2023,SPR,2023,MLTRY PNCH-LONG SLEEVE-SWEATSHIRT LW SEASONAL FLEECE,SINGLE PRICE,PSR,"XS/S,M/L"
WMPOPNTNBQ20170,0,WM,WM,PO,N,PNT,BQ,PN,PANTS,ATL,ATHLETIC,AKL,ANKLE,211,W PRL APP SPRTSWR,ORANGE,OK231C26,WOMENS APPAREL,NULL,12.44,SPR2023,SPR,2023,PRL FLC  PNT-ANKLE-ATHLETIC ARCTIC FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOSKTNDR20058,0,WM,WM,PO,N,SKT,DR,KT,SKIRT,FUL,FULL,MIN,MINI,211,W PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,OD231B60,WOMENS APPAREL,NULL,24.14,SPR2023,SPR,2023,MI MCKY SK-MINI-FULL 75D VISCOSE CREPE,SINGLE PRICE,PSR,00-18
WMPOPNTNBQ20171,0,WM,WM,PO,N,PNT,BQ,PN,PANTS,ATL,ATHLETIC,AKL,ANKLE,211,W PRL APP SPRTSWR,GREY,OK234C26,WOMENS APPAREL,NULL,13.23,BSR9990,BSR,9990,PRL FLC  PNT-ANKLE-ATHLETIC ARCTIC FLEECE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPODNMNA020023,0,WM,WM,PO,N,DNM,A0,JE,JEANS,STR,STRAIGHT,AKL,ANKLE,211,W PRL APP SPRTSWR,BLUE,OE231C25,WOMENS APPAREL,NULL,30.4,SPR2023,SPR,2023,CARROT-STRAIGHT-ANKLE-STRAIGHT 3X1 LOW STRETCH,SINGLE PRICE,FULLPRICE,24-34 A2
WMPOKNINFB20446,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,NAVY-410,OK234C26,WOMENS APPAREL,NULL,11.83,BSR9990,BSR,9990,PRL CN PO-LONG SLEEVE-SWEATSHIRT ARCTIC FLEECE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOPNTNBQ20173,0,WM,WM,PO,N,PNT,BQ,PN,PANTS,ATL,ATHLETIC,AKL,ANKLE,211,W PRL APP SPRTSWR,BLACK,OK234C26,WOMENS APPAREL,NULL,12.28,BSR9990,BSR,9990,PRL FLC  PNT-ANKLE-ATHLETIC ARCTIC FLEECE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOPNTNBQ20174,0,WM,WM,PO,N,PNT,BQ,PN,PANTS,ATL,ATHLETIC,AKL,ANKLE,211,W PRL APP SPRTSWR,WHITE,OK234C26,WOMENS APPAREL,NULL,10.98,BSR9990,BSR,9990,PRL FLC  PNT-ANKLE-ATHLETIC ARCTIC FLEECE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOKNINFB20449,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,WHITE,OK231B07,WOMENS APPAREL,NULL,24.84,SPR2023,SPR,2023,POLO FEED HD-LONG SLEEVE-SWEATSHIRT LW SEASONAL FLEECE,SINGLE PRICE,PSR,XXS-XXL
WMPOKNINFB20450,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,GREY,OK234C26,WOMENS APPAREL,NULL,18.79,BSR9990,BSR,9990,PRL FZ-LONG SLEEVE-SWEATSHIRT ARCTIC FLEECE,SINGLE PRICE,FULLPRICE,XXS-XXL
WMPOKNINCU20649,0,WM,WM,PO,N,KNI,B9,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,GREEN,OK231C01,WOMENS APPAREL,NULL,7.02,SPR2023,SPR,2023,CLASSIC FIT-SHORT SLEEVE-POLO SHIRT 20/1 MESH,SINGLE PRICE,PSR,XXS-XXL
MAPOHOS03420516,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,GREY,44990894,ACCESSORIES,NULL,0,FAL2022,FAL,2022,AO DAP BEAR-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420518,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,GREY,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,REPP STRIPE-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420526,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,NAVY-410,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,PIN DOT-CREW SOCK WOOL BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420530,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,BLACK,44990894,ACCESSORIES,NULL,0,FAL2022,FAL,2022,MRTINI BEAR-CREW SOCK WOOL BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420531,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,NAVY-410,44990894,ACCESSORIES,NULL,0,FAL2022,FAL,2022,MRTINI BEAR-CREW SOCK WOOL BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420535,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,GREEN,44990894,ACCESSORIES,NULL,0,FAL2022,FAL,2022,AO DAP BEAR-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420538,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,GREY,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,WAFFLE STCH-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420539,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,GREEN,44990892,ACCESSORIES,NULL,0,FAL2022,FAL,2022,STRPE DIAGNL-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420540,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,NAVY-410,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,REPP STRIPE-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420541,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,NAVY-410,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,HORSE JUMP-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420543,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,WHITE,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,WAFFLE STCH-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420545,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,CHARCOAL-010,44990894,ACCESSORIES,NULL,0,FAL2022,FAL,2022,MRTINI BEAR-CREW SOCK WOOL BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420547,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,GREEN,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,WAFFLE STCH-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
MAPOHOS03420550,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,BLACK,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,PIN DOT-CREW SOCK WOOL BLEND,SINGLE PRICE,PSR,ONE SIZE
MNPOWOV16822798,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BLUE,Z231SDK63,MENS APPAREL,NULL,38.21,SPR2023,SPR,2023,BB MLTRY-LONG SLEEVE-SPORT SHIRT DENIM,SINGLE PRICE,FULLPRICE,XS-XXL
MAPOHOS03420554,0,MA,MA,PO,0,HOS,34,HO,HOSIERY,CRW,CREW SOCK,N/A,NO SUBCLASS,449,M PRL LIC ACC,NAVY-410,44990893,ACCESSORIES,NULL,0,FAL2022,FAL,2022,WAFFLE STCH-CREW SOCK COTTON BLEND,SINGLE PRICE,PSR,ONE SIZE
